Rk,Year,Date,Region,Round,Seed0,School0,Seed1,School1,OT,Diff,City,State,Zipcode,Latitude,Longitude
2009,2001,March 17 2001,West,Second Round,3,1268,11,1209,,19,Boise,ID,83701,43.6038,-116.2729
2063,2001,March 15 2001,West,First Round,3,1268,14,1206,,3,Boise,ID,83701,43.6038,-116.2729
2066,2001,March 15 2001,West,First Round,2,1235,15,1214,,-1,Boise,ID,83701,43.6038,-116.2729
2014,2001,March 17 2001,West,Second Round,11,1209,3,1268,,-19,Boise,ID,83701,43.6038,-116.2729
2073,2001,March 15 2001,West,First Round,11,1209,6,1458,,1,Boise,ID,83701,43.6038,-116.2729
2015,2001,March 17 2001,West,Second Round,10,1207,15,1214,,19,Boise,ID,83701,43.6038,-116.2729
2075,2001,March 15 2001,West,First Round,10,1207,7,1116,,2,Boise,ID,83701,43.6038,-116.2729
2076,2001,March 15 2001,West,First Round,14,1206,3,1268,,-3,Boise,ID,83701,43.6038,-116.2729
2082,2001,March 15 2001,West,First Round,7,1116,10,1207,,-2,Boise,ID,83701,43.6038,-116.2729
2003,2001,March 17 2001,East,Second Round,12,1429,4,1417,,-25,Greensboro,NC,27395,36.0446,-79.8596
2052,2001,March 15 2001,East,First Round,12,1429,5,1326,OT,9,Greensboro,NC,27395,36.0446,-79.8596
2061,2001,March 15 2001,East,First Round,16,1284,1,1181,,-43,Greensboro,NC,27395,36.0446,-79.8596
2070,2001,March 15 2001,East,First Round,13,1220,4,1417,,-13,Greensboro,NC,27395,36.0446,-79.8596
2074,2001,March 15 2001,East,First Round,8,1208,9,1281,,-2,Greensboro,NC,27395,36.0446,-79.8596
2004,2001,March 17 2001,East,Second Round,4,1417,12,1429,,25,Greensboro,NC,27395,36.0446,-79.8596
2053,2001,March 15 2001,East,First Round,4,1417,13,1220,,13,Greensboro,NC,27395,36.0446,-79.8596
2059,2001,March 15 2001,East,First Round,5,1326,12,1429,OT,-9,Greensboro,NC,27395,36.0446,-79.8596
2008,2001,March 17 2001,East,Second Round,9,1281,1,1181,,-13,Greensboro,NC,27395,36.0446,-79.8596
2062,2001,March 15 2001,East,First Round,9,1281,8,1208,,2,Greensboro,NC,27395,36.0446,-79.8596
2016,2001,March 17 2001,East,Second Round,1,1181,9,1281,,13,Greensboro,NC,27395,36.0446,-79.8596
2077,2001,March 15 2001,East,First Round,1,1181,16,1284,,43,Greensboro,NC,27395,36.0446,-79.8596
1959,2001,March 31 2001,National,National Semifinal,1,1277,2,1112,,-19,Minneapolis,MN,55400,44.9462,-93.2
1960,2001,March 31 2001,National,National Semifinal,3,1268,1,1181,,-11,Minneapolis,MN,55400,44.9462,-93.2
1957,2001,April 2 2001,National,National Final,1,1181,2,1112,,10,Minneapolis,MN,55400,44.9462,-93.2
1961,2001,March 31 2001,National,National Semifinal,1,1181,3,1268,,11,Minneapolis,MN,55400,44.9462,-93.2
1958,2001,April 2 2001,National,National Final,2,1112,1,1181,,-10,Minneapolis,MN,55400,44.9462,-93.2
1962,2001,March 31 2001,National,National Semifinal,2,1112,1,1277,,19,Minneapolis,MN,55400,44.9462,-93.2
1968,2001,March 24 2001,East,Regional Final,6,1425,1,1181,,-10,Philadelphia,PA,19019,40.0018,-75.1179
1981,2001,March 22 2001,East,Regional Semifinal,6,1425,2,1246,,4,Philadelphia,PA,19019,40.0018,-75.1179
1979,2001,March 22 2001,East,Regional Semifinal,4,1417,1,1181,,-13,Philadelphia,PA,19019,40.0018,-75.1179
1983,2001,March 22 2001,East,Regional Semifinal,2,1246,6,1425,,-4,Philadelphia,PA,19019,40.0018,-75.1179
1970,2001,March 24 2001,East,Regional Final,1,1181,6,1425,,10,Philadelphia,PA,19019,40.0018,-75.1179
1985,2001,March 22 2001,East,Regional Semifinal,1,1181,4,1417,,13,Philadelphia,PA,19019,40.0018,-75.1179
1975,2001,March 23 2001,Midwest,Regional Semifinal,4,1242,1,1228,,-16,San Antonio,TX,78201,29.4711,-98.5356
1965,2001,March 25 2001,Midwest,Regional Final,1,1228,2,1112,,-6,San Antonio,TX,78201,29.4711,-98.5356
1976,2001,March 23 2001,Midwest,Regional Semifinal,1,1228,4,1242,,16,San Antonio,TX,78201,29.4711,-98.5356
1973,2001,March 23 2001,Midwest,Regional Semifinal,3,1279,2,1112,,-10,San Antonio,TX,78201,29.4711,-98.5356
1966,2001,March 25 2001,Midwest,Regional Final,2,1112,1,1228,,6,San Antonio,TX,78201,29.4711,-98.5356
1978,2001,March 23 2001,Midwest,Regional Semifinal,2,1112,3,1279,,10,San Antonio,TX,78201,29.4711,-98.5356
2055,2001,March 15 2001,East,First Round,14,1381,3,1130,,-3,Uniondale,NY,11553,40.702,-73.592
2069,2001,March 15 2001,East,First Round,15,1221,2,1246,,-4,Uniondale,NY,11553,40.702,-73.592
2006,2001,March 17 2001,East,Second Round,6,1425,3,1130,,3,Uniondale,NY,11553,40.702,-73.592
2056,2001,March 15 2001,East,First Round,6,1425,11,1329,,15,Uniondale,NY,11553,40.702,-73.592
2058,2001,March 15 2001,East,First Round,11,1329,6,1425,,-15,Uniondale,NY,11553,40.702,-73.592
2010,2001,March 17 2001,East,Second Round,2,1246,7,1234,,13,Uniondale,NY,11553,40.702,-73.592
2064,2001,March 15 2001,East,First Round,2,1246,15,1221,,4,Uniondale,NY,11553,40.702,-73.592
2012,2001,March 17 2001,East,Second Round,7,1234,2,1246,,-13,Uniondale,NY,11553,40.702,-73.592
2067,2001,March 15 2001,East,First Round,7,1234,10,1166,,13,Uniondale,NY,11553,40.702,-73.592
2078,2001,March 15 2001,East,First Round,10,1166,7,1234,,-13,Uniondale,NY,11553,40.702,-73.592
2018,2001,March 17 2001,East,Second Round,3,1130,6,1425,,-3,Uniondale,NY,11553,40.702,-73.592
2081,2001,March 15 2001,East,First Round,3,1130,14,1381,,3,Uniondale,NY,11553,40.702,-73.592
1955,2002,March 12 2002,East,Opening Round,16,1373,16,1108,,4,Dayton,OH,45401,39.7505,-84.2686
1956,2002,March 12 2002,East,Opening Round,16,1108,16,1373,,-4,Dayton,OH,45401,39.7505,-84.2686
1901,2002,March 15 2002,South,First Round,11,1335,6,1143,,-7,Pittsburgh,PA,15201,40.4752,-79.9528
1874,2002,March 17 2002,South,Second Round,6,1143,3,1338,,-13,Pittsburgh,PA,15201,40.4752,-79.9528
1899,2002,March 15 2002,South,First Round,6,1143,11,1335,,7,Pittsburgh,PA,15201,40.4752,-79.9528
1920,2002,March 15 2002,South,First Round,6,1143,11,1335,,7,Pittsburgh,PA,15201,40.4752,-79.9528
1900,2002,March 15 2002,West,First Round,16,1131,1,1153,,-38,Pittsburgh,PA,15201,40.4752,-79.9528
1921,2002,March 15 2002,West,First Round,16,1131,1,1153,,-38,Pittsburgh,PA,15201,40.4752,-79.9528
1860,2002,March 17 2002,West,Second Round,8,1417,1,1153,2OT,4,Pittsburgh,PA,15201,40.4752,-79.9528
1892,2002,March 15 2002,West,First Round,8,1417,9,1279,,22,Pittsburgh,PA,15201,40.4752,-79.9528
1864,2002,March 17 2002,South,Second Round,3,1338,6,1143,,13,Pittsburgh,PA,15201,40.4752,-79.9528
1906,2002,March 15 2002,West,First Round,9,1279,8,1417,,-22,Pittsburgh,PA,15201,40.4752,-79.9528
1873,2002,March 17 2002,West,Second Round,1,1153,8,1417,2OT,-4,Pittsburgh,PA,15201,40.4752,-79.9528
1897,2002,March 15 2002,West,First Round,1,1153,16,1131,,38,Pittsburgh,PA,15201,40.4752,-79.9528
1918,2002,March 15 2002,West,First Round,1,1153,16,1131,,38,Pittsburgh,PA,15201,40.4752,-79.9528
1898,2002,March 15 2002,South,First Round,14,1148,3,1338,,-17,Pittsburgh,PA,15201,40.4752,-79.9528
1919,2002,March 15 2002,South,First Round,14,1148,3,1338,,-17,Pittsburgh,PA,15201,40.4752,-79.9528
1844,2002,March 22 2002,East,Regional Semifinal,11,1356,2,1163,,-12,Syracuse,NY,13201,43.0214,-76.1977
1836,2002,March 24 2002,East,Regional Final,1,1268,2,1163,,8,Syracuse,NY,13201,43.0214,-76.1977
1846,2002,March 22 2002,East,Regional Semifinal,1,1268,4,1246,,10,Syracuse,NY,13201,43.0214,-76.1977
1847,2002,March 22 2002,East,Regional Semifinal,4,1246,1,1268,,-10,Syracuse,NY,13201,43.0214,-76.1977
1838,2002,March 24 2002,East,Regional Final,2,1163,1,1268,,-8,Syracuse,NY,13201,43.0214,-76.1977
1850,2002,March 22 2002,East,Regional Semifinal,2,1163,11,1356,,12,Syracuse,NY,13201,43.0214,-76.1977
1913,2002,March 15 2002,East,First Round,15,1214,2,1163,,-11,Washington,DC,20001,38.9122,-77.0177
1861,2002,March 17 2002,East,Second Round,8,1458,1,1268,,-30,Washington,DC,20001,38.9122,-77.0177
1893,2002,March 15 2002,East,First Round,8,1458,9,1385,,10,Washington,DC,20001,38.9122,-77.0177
1866,2002,March 17 2002,East,Second Round,7,1301,2,1163,,-3,Washington,DC,20001,38.9122,-77.0177
1903,2002,March 15 2002,East,First Round,7,1301,10,1277,,11,Washington,DC,20001,38.9122,-77.0177
1907,2002,March 15 2002,East,First Round,10,1277,7,1301,,-11,Washington,DC,20001,38.9122,-77.0177
1868,2002,March 17 2002,East,Second Round,1,1268,8,1458,,30,Washington,DC,20001,38.9122,-77.0177
1909,2002,March 15 2002,East,First Round,1,1268,16,1373,,15,Washington,DC,20001,38.9122,-77.0177
1872,2002,March 17 2002,East,Second Round,2,1163,7,1301,,3,Washington,DC,20001,38.9122,-77.0177
1896,2002,March 15 2002,East,First Round,2,1163,15,1214,,11,Washington,DC,20001,38.9122,-77.0177
1917,2002,March 15 2002,East,First Round,2,1163,15,1214,,11,Washington,DC,20001,38.9122,-77.0177
1952,2002,March 14 2002,West,First Round,14,1364,3,1112,,-5,Albuquerque,NM,87101,35.1996,-106.6448
1877,2002,March 16 2002,West,Second Round,11,1461,3,1112,,-8,Albuquerque,NM,87101,35.1996,-106.6448
1929,2002,March 14 2002,West,First Round,11,1461,6,1211,,7,Albuquerque,NM,87101,35.1996,-106.6448
1880,2002,March 16 2002,West,Second Round,4,1326,12,1281,,-16,Albuquerque,NM,87101,35.1996,-106.6448
1935,2002,March 14 2002,West,First Round,4,1326,13,1172,,5,Albuquerque,NM,87101,35.1996,-106.6448
1883,2002,March 16 2002,West,Second Round,12,1281,4,1326,,16,Albuquerque,NM,87101,35.1996,-106.6448
1939,2002,March 14 2002,West,First Round,12,1281,5,1274,,13,Albuquerque,NM,87101,35.1996,-106.6448
1940,2002,March 14 2002,West,First Round,5,1274,12,1281,,-13,Albuquerque,NM,87101,35.1996,-106.6448
1947,2002,March 14 2002,West,First Round,6,1211,11,1461,,-7,Albuquerque,NM,87101,35.1996,-106.6448
1950,2002,March 14 2002,West,First Round,13,1172,4,1326,,-5,Albuquerque,NM,87101,35.1996,-106.6448
1889,2002,March 16 2002,West,Second Round,3,1112,11,1461,,8,Albuquerque,NM,87101,35.1996,-106.6448
1953,2002,March 14 2002,West,First Round,3,1112,14,1364,,5,Albuquerque,NM,87101,35.1996,-106.6448
1833,2002,March 30 2002,National,National Semifinal,1,1242,1,1268,,-9,Atlanta,GA,30301,33.8444,-84.474
1831,2002,March 30 2002,National,National Semifinal,2,1328,5,1231,,-9,Atlanta,GA,30301,33.8444,-84.474
1829,2002,April 1 2002,National,National Final,1,1268,5,1231,,12,Atlanta,GA,30301,33.8444,-84.474
1832,2002,March 30 2002,National,National Semifinal,1,1268,1,1242,,9,Atlanta,GA,30301,33.8444,-84.474
1830,2002,April 1 2002,National,National Final,5,1231,1,1268,,-12,Atlanta,GA,30301,33.8444,-84.474
1834,2002,March 30 2002,National,National Semifinal,5,1231,2,1328,,9,Atlanta,GA,30301,33.8444,-84.474
1891,2002,March 15 2002,East,First Round,6,1403,11,1356,,-8,Chicago,IL,60290,41.9613,-87.8849
1863,2002,March 17 2002,East,Second Round,11,1356,3,1208,,2,Chicago,IL,60290,41.9613,-87.8849
1904,2002,March 15 2002,East,First Round,14,1293,3,1208,,-17,Chicago,IL,60290,41.9613,-87.8849
1869,2002,March 17 2002,Midwest,Second Round,4,1228,12,1166,,12,Chicago,IL,60290,41.9613,-87.8849
1911,2002,March 15 2002,Midwest,First Round,4,1228,13,1361,,29,Chicago,IL,60290,41.9613,-87.8849
1870,2002,March 17 2002,East,Second Round,3,1208,11,1356,,-2,Chicago,IL,60290,41.9613,-87.8849
1914,2002,March 15 2002,East,First Round,3,1208,14,1293,,17,Chicago,IL,60290,41.9613,-87.8849
1894,2002,March 15 2002,Midwest,First Round,5,1196,12,1166,2OT,-1,Chicago,IL,60290,41.9613,-87.8849
1915,2002,March 15 2002,Midwest,First Round,5,1196,12,1166,2OT,-1,Chicago,IL,60290,41.9613,-87.8849
1871,2002,March 17 2002,Midwest,Second Round,12,1166,4,1228,,-12,Chicago,IL,60290,41.9613,-87.8849
1895,2002,March 15 2002,Midwest,First Round,12,1166,5,1196,2OT,1,Chicago,IL,60290,41.9613,-87.8849
1916,2002,March 15 2002,Midwest,First Round,12,1166,5,1196,2OT,1,Chicago,IL,60290,41.9613,-87.8849
1859,2002,March 17 2002,Midwest,Second Round,6,1400,3,1280,,4,Dallas,TX,75201,32.7904,-96.8044
1908,2002,March 15 2002,Midwest,First Round,14,1270,3,1280,,-12,Dallas,TX,75201,32.7904,-96.8044
1910,2002,March 15 2002,West,First Round,15,1227,2,1328,,-8,Dallas,TX,75201,32.7904,-96.8044
1912,2002,March 15 2002,West,First Round,10,1218,7,1462,,-12,Dallas,TX,75201,32.7904,-96.8044
1862,2002,March 17 2002,West,Second Round,7,1462,2,1328,,-13,Dallas,TX,75201,32.7904,-96.8044
1865,2002,March 17 2002,West,Second Round,2,1328,7,1462,,13,Dallas,TX,75201,32.7904,-96.8044
1902,2002,March 15 2002,West,First Round,2,1328,15,1227,,8,Dallas,TX,75201,32.7904,-96.8044
1867,2002,March 17 2002,Midwest,Second Round,3,1280,6,1400,,-4,Dallas,TX,75201,32.7904,-96.8044
1905,2002,March 15 2002,Midwest,First Round,3,1280,14,1270,,12,Dallas,TX,75201,32.7904,-96.8044
1922,2002,March 15 2002,Midwest,First Round,11,1130,6,1400,,-13,Dallas,TX,75201,32.7904,-96.8044
1928,2002,March 14 2002,South,First Round,16,1457,1,1181,,-47,Greenville,SC,29601,34.8472,-82.406
1885,2002,March 16 2002,South,Second Round,10,1245,2,1104,,13,Greenville,SC,29601,34.8472,-82.406
1943,2002,March 14 2002,South,First Round,10,1245,7,1329,,8,Greenville,SC,29601,34.8472,-82.406
1890,2002,March 16 2002,South,Second Round,2,1104,10,1245,,-13,Greenville,SC,29601,34.8472,-82.406
1954,2002,March 14 2002,South,First Round,2,1104,15,1194,,8,Greenville,SC,29601,34.8472,-82.406
1934,2002,March 14 2002,South,First Round,7,1329,10,1245,,-8,Greenville,SC,29601,34.8472,-82.406
1881,2002,March 16 2002,South,Second Round,8,1323,1,1181,,-7,Greenville,SC,29601,34.8472,-82.406
1936,2002,March 14 2002,South,First Round,8,1323,9,1150,,19,Greenville,SC,29601,34.8472,-82.406
1948,2002,March 14 2002,South,First Round,15,1194,2,1104,,-8,Greenville,SC,29601,34.8472,-82.406
1888,2002,March 16 2002,South,Second Round,1,1181,8,1323,,7,Greenville,SC,29601,34.8472,-82.406
1949,2002,March 14 2002,South,First Round,1,1181,16,1457,,47,Greenville,SC,29601,34.8472,-82.406
1951,2002,March 14 2002,South,First Round,9,1150,8,1323,,-19,Greenville,SC,29601,34.8472,-82.406
1841,2002,March 23 2002,South,Regional Final,10,1245,5,1231,,-12,Lexington,KY,40501,38.0378,-84.6164
1855,2002,March 21 2002,South,Regional Semifinal,10,1245,3,1338,OT,5,Lexington,KY,40501,38.0378,-84.6164
1852,2002,March 21 2002,South,Regional Semifinal,3,1338,10,1245,OT,-5,Lexington,KY,40501,38.0378,-84.6164
1842,2002,March 23 2002,South,Regional Final,5,1231,10,1245,,12,Lexington,KY,40501,38.0378,-84.6164
1856,2002,March 21 2002,South,Regional Semifinal,5,1231,1,1181,,1,Lexington,KY,40501,38.0378,-84.6164
1857,2002,March 21 2002,South,Regional Semifinal,1,1181,5,1231,,-1,Lexington,KY,40501,38.0378,-84.6164
1843,2002,March 22 2002,Midwest,Regional Semifinal,6,1400,2,1332,,-2,Madison,WI,53701,43.0696,-89.4239
1837,2002,March 24 2002,Midwest,Regional Final,1,1242,2,1332,,18,Madison,WI,53701,43.0696,-89.4239
1848,2002,March 22 2002,Midwest,Regional Semifinal,1,1242,4,1228,,4,Madison,WI,53701,43.0696,-89.4239
1849,2002,March 22 2002,Midwest,Regional Semifinal,4,1228,1,1242,,-4,Madison,WI,53701,43.0696,-89.4239
1835,2002,March 24 2002,Midwest,Regional Final,2,1332,1,1242,,-18,Madison,WI,53701,43.0696,-89.4239
1845,2002,March 22 2002,Midwest,Regional Semifinal,2,1332,6,1400,,2,Madison,WI,53701,43.0696,-89.4239
1924,2002,March 14 2002,South,First Round,12,1428,5,1231,,-19,Sacramento,CA,94203,38.3805,-121.5554
1938,2002,March 14 2002,Midwest,First Round,15,1285,2,1332,,-19,Sacramento,CA,94203,38.3805,-121.5554
1876,2002,March 16 2002,Midwest,Second Round,7,1448,2,1332,,-5,Sacramento,CA,94203,38.3805,-121.5554
1926,2002,March 14 2002,Midwest,First Round,7,1448,10,1337,,9,Sacramento,CA,94203,38.3805,-121.5554
1931,2002,March 14 2002,South,First Round,4,1425,13,1423,OT,-4,Sacramento,CA,94203,38.3805,-121.5554
1882,2002,March 16 2002,South,Second Round,13,1423,5,1231,,-9,Sacramento,CA,94203,38.3805,-121.5554
1937,2002,March 14 2002,South,First Round,13,1423,4,1425,OT,4,Sacramento,CA,94203,38.3805,-121.5554
1932,2002,March 14 2002,Midwest,First Round,10,1337,7,1448,,-9,Sacramento,CA,94203,38.3805,-121.5554
1879,2002,March 16 2002,Midwest,Second Round,2,1332,7,1448,,5,Sacramento,CA,94203,38.3805,-121.5554
1933,2002,March 14 2002,Midwest,First Round,2,1332,15,1285,,19,Sacramento,CA,94203,38.3805,-121.5554
1887,2002,March 16 2002,South,Second Round,5,1231,13,1423,,9,Sacramento,CA,94203,38.3805,-121.5554
1945,2002,March 14 2002,South,First Round,5,1231,12,1428,,19,Sacramento,CA,94203,38.3805,-121.5554
1851,2002,March 21 2002,West,Regional Semifinal,8,1417,12,1281,,-9,San Jose,CA,95101,37.3894,-121.8868
1839,2002,March 23 2002,West,Regional Final,2,1328,12,1281,,6,San Jose,CA,95101,37.3894,-121.8868
1853,2002,March 21 2002,West,Regional Semifinal,2,1328,3,1112,,21,San Jose,CA,95101,37.3894,-121.8868
1840,2002,March 23 2002,West,Regional Final,12,1281,2,1328,,-6,San Jose,CA,95101,37.3894,-121.8868
1854,2002,March 21 2002,West,Regional Semifinal,12,1281,8,1417,,9,San Jose,CA,95101,37.3894,-121.8868
1858,2002,March 21 2002,West,Regional Semifinal,3,1112,2,1328,,-21,San Jose,CA,95101,37.3894,-121.8868
1875,2002,March 16 2002,East,Second Round,12,1409,4,1246,,-5,St. Louis,MO,63101,38.626737,-90.255145
1923,2002,March 14 2002,East,First Round,12,1409,5,1266,,2,St. Louis,MO,63101,38.626737,-90.255145
1886,2002,March 16 2002,Midwest,Second Round,1,1242,8,1390,,23,St. Louis,MO,63101,38.626737,-90.255145
1944,2002,March 14 2002,Midwest,First Round,1,1242,16,1221,,11,St. Louis,MO,63101,38.626737,-90.255145
1946,2002,March 14 2002,Midwest,First Round,16,1221,1,1242,,-11,St. Louis,MO,63101,38.626737,-90.255145
1927,2002,March 14 2002,Midwest,First Round,9,1443,8,1390,,-16,St. Louis,MO,63101,38.626737,-90.255145
1925,2002,March 14 2002,East,First Round,13,1434,4,1246,,-15,St. Louis,MO,63101,38.626737,-90.255145
1878,2002,March 16 2002,Midwest,Second Round,8,1390,1,1242,,-23,St. Louis,MO,63101,38.626737,-90.255145
1930,2002,March 14 2002,Midwest,First Round,8,1390,9,1443,,16,St. Louis,MO,63101,38.626737,-90.255145
1941,2002,March 14 2002,East,First Round,5,1266,12,1409,,-2,St. Louis,MO,63101,38.626737,-90.255145
1884,2002,March 16 2002,East,Second Round,4,1246,12,1409,,5,St. Louis,MO,63101,38.626737,-90.255145
1942,2002,March 14 2002,East,First Round,4,1246,13,1434,,15,St. Louis,MO,63101,38.626737,-90.255145
1827,2003,March 18 2003,South,Opening Round,16,1421,16,1411,OT,8,Dayton,OH,45401,39.7505,-84.2686
1828,2003,March 18 2003,South,Opening Round,16,1411,16,1421,OT,-8,Dayton,OH,45401,39.7505,-84.2686
1705,2003,April 5 2003,National,National Semifinal,1,1400,3,1393,,-11,New Orleans,LA,70112,29.9605,-90.0753
1701,2003,April 7 2003,National,National Final,2,1242,3,1393,,-3,New Orleans,LA,70112,29.9605,-90.0753
1704,2003,April 5 2003,National,National Semifinal,2,1242,3,1266,,33,New Orleans,LA,70112,29.9605,-90.0753
1702,2003,April 7 2003,National,National Final,3,1393,2,1242,,3,New Orleans,LA,70112,29.9605,-90.0753
1706,2003,April 5 2003,National,National Semifinal,3,1393,1,1400,,11,New Orleans,LA,70112,29.9605,-90.0753
1703,2003,April 5 2003,National,National Semifinal,3,1266,2,1242,,-33,New Orleans,LA,70112,29.9605,-90.0753
1825,2003,March 20 2003,Midwest,First Round,11,1356,6,1281,,-1,Indianapolis,IN,46201,39.775,-86.1093
1800,2003,March 20 2003,West,First Round,12,1454,5,1323,,-1,Indianapolis,IN,46201,39.775,-86.1093
1758,2003,March 22 2003,West,Second Round,4,1228,5,1323,,-8,Indianapolis,IN,46201,39.775,-86.1093
1815,2003,March 20 2003,West,First Round,4,1228,13,1443,,5,Indianapolis,IN,46201,39.775,-86.1093
1814,2003,March 20 2003,Midwest,First Round,14,1221,3,1266,,-4,Indianapolis,IN,46201,39.775,-86.1093
1819,2003,March 20 2003,West,First Round,13,1443,4,1228,,-5,Indianapolis,IN,46201,39.775,-86.1093
1748,2003,March 22 2003,West,Second Round,5,1323,4,1228,,8,Indianapolis,IN,46201,39.775,-86.1093
1797,2003,March 20 2003,West,First Round,5,1323,12,1454,,1,Indianapolis,IN,46201,39.775,-86.1093
1749,2003,March 22 2003,Midwest,Second Round,6,1281,3,1266,OT,-9,Indianapolis,IN,46201,39.775,-86.1093
1799,2003,March 20 2003,Midwest,First Round,6,1281,11,1356,,1,Indianapolis,IN,46201,39.775,-86.1093
1750,2003,March 22 2003,Midwest,Second Round,3,1266,6,1281,OT,9,Indianapolis,IN,46201,39.775,-86.1093
1817,2003,March 20 2003,Midwest,First Round,3,1266,14,1221,,4,Indianapolis,IN,46201,39.775,-86.1093
1822,2003,March 20 2003,West,First Round,15,1429,2,1242,,-3,Oklahoma City,OK,73100,35.3513,-97.4953
1826,2003,March 20 2003,East,First Round,16,1376,1,1328,,-17,Oklahoma City,OK,73100,35.3513,-97.4953
1759,2003,March 22 2003,West,Second Round,2,1242,10,1113,,32,Oklahoma City,OK,73100,35.3513,-97.4953
1816,2003,March 20 2003,West,First Round,2,1242,15,1429,,3,Oklahoma City,OK,73100,35.3513,-97.4953
1753,2003,March 22 2003,East,Second Round,8,1143,1,1328,,-9,Oklahoma City,OK,73100,35.3513,-97.4953
1805,2003,March 20 2003,East,First Round,8,1143,9,1301,OT,2,Oklahoma City,OK,73100,35.3513,-97.4953
1747,2003,March 22 2003,East,Second Round,1,1328,8,1143,,9,Oklahoma City,OK,73100,35.3513,-97.4953
1796,2003,March 20 2003,East,First Round,1,1328,16,1376,,17,Oklahoma City,OK,73100,35.3513,-97.4953
1798,2003,March 20 2003,East,First Round,9,1301,8,1143,OT,-2,Oklahoma City,OK,73100,35.3513,-97.4953
1801,2003,March 20 2003,West,First Round,7,1272,10,1113,,-13,Oklahoma City,OK,73100,35.3513,-97.4953
1752,2003,March 22 2003,West,Second Round,10,1113,2,1242,,-32,Oklahoma City,OK,73100,35.3513,-97.4953
1803,2003,March 20 2003,West,First Round,10,1113,7,1272,,13,Oklahoma City,OK,73100,35.3513,-97.4953
1710,2003,March 30 2003,East,Regional Final,3,1393,1,1328,,16,Albany,NY,12201,42.6149,-73.9708
1722,2003,March 28 2003,East,Regional Semifinal,3,1393,10,1120,,1,Albany,NY,12201,42.6149,-73.9708
